Station Name,Measurement Timestamp 1,Measurement Timestamp 2,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,2022-02-03T00:00:00Z,05:00:00 AM,-2.8,-4.2,72,0.0,0.00,0.7,0,59,9.3,13.2,1006.2,5,350,11.8,02/03/2022 5:00 AM,63rdStreetWeatherStation202202030500
63rd Street Weather Station,2022-02-03T00:00:00Z,06:00:00 AM,-2.8,-4.1,74,0.0,0.00,0.7,0,51,8.8,12.8,1007.5,5,351,11.8,02/03/2022 6:00 AM,63rdStreetWeatherStation202202030600
63rd Street Weather Station,2022-02-03T00:00:00Z,07:00:00 AM,-3.1,-4.4,74,0.0,0.00,0.7,0,60,9.1,13.3,1007.8,5,350,11.8,02/03/2022 7:00 AM,63rdStreetWeatherStation202202030700
63rd Street Weather Station,2022-02-03T00:00:00Z,08:00:00 AM,-3.1,-4.4,74,0.0,0.00,0.7,0,60,9.8,14.7,1007.7,22,351,11.9,02/03/2022 8:00 AM,63rdStreetWeatherStation202202030800
63rd Street Weather Station,2022-02-03T00:00:00Z,09:00:00 AM,-3.4,-4.7,72,0.0,0.00,0.7,0,63,10.7,13.4,1007.8,58,350,11.8,02/03/2022 9:00 AM,63rdStreetWeatherStation202202030900
63rd Street Weather Station,2022-02-03T00:00:00Z,10:00:00 AM,-3.4,-4.8,72,0.0,0.00,0.7,0,61,8.8,13.6,1007.5,96,350,11.9,02/03/2022 10:00 AM,63rdStreetWeatherStation202202031000
63rd Street Weather Station,2022-02-03T00:00:00Z,11:00:00 AM,-3.4,-4.6,75,0.0,0.00,0.7,0,65,7.7,11.3,1007.6,88,350,11.8,02/03/2022 11:00 AM,63rdStreetWeatherStation202202031100
63rd Street Weather Station,2022-02-03T00:00:00Z,12:00:00 PM,-3.4,-4.7,72,0.0,0.00,0.7,0,51,9.2,14.1,1007.1,135,351,11.9,02/03/2022 12:00 PM,63rdStreetWeatherStation202202031200
63rd Street Weather Station,2022-02-03T00:00:00Z,01:00:00 PM,-3.4,-4.9,70,0.0,0.00,0.7,0,53,8.5,12.6,1006.3,127,350,11.8,02/03/2022 1:00 PM,63rdStreetWeatherStation202202031300
63rd Street Weather Station,2022-02-03T00:00:00Z,02:00:00 PM,-3.4,-4.7,72,0.0,0.00,0.7,0,53,9.1,14.0,1006.0,123,350,11.7,02/03/2022 2:00 PM,63rdStreetWeatherStation202202031400
63rd Street Weather Station,2022-02-03T00:00:00Z,03:00:00 PM,-3.4,-4.7,73,0.0,0.00,0.7,0,32,11.2,14.1,1005.6,60,351,11.8,02/03/2022 3:00 PM,63rdStreetWeatherStation202202031500
63rd Street Weather Station,2021-12-04T00:00:00Z,10:00:00 AM,4.1,0.7,52,0.0,0.00,107.4,0,351,3.3,5.6,1003.8,343,351,11.8,12/04/2021 10:00 AM,63rdStreetWeatherStation202112041000
63rd Street Weather Station,2021-12-04T00:00:00Z,11:00:00 AM,5.4,0.1,31,0.0,0.00,107.4,0,327,3.5,6.0,1003.8,398,351,11.8,12/04/2021 11:00 AM,63rdStreetWeatherStation202112041100
63rd Street Weather Station,2021-12-04T00:00:00Z,12:00:00 PM,5.9,0.4,30,0.0,0.00,107.4,0,352,2.7,4.6,1003.5,389,350,11.8,12/04/2021 12:00 PM,63rdStreetWeatherStation202112041200
63rd Street Weather Station,2021-12-04T00:00:00Z,01:00:00 PM,6.5,0.5,25,0.0,0.00,107.4,0,339,3.9,5.9,1003.5,188,350,11.9,12/04/2021 1:00 PM,63rdStreetWeatherStation202112041300
63rd Street Weather Station,2021-12-04T00:00:00Z,02:00:00 PM,6.3,-0.1,20,0.0,0.00,107.4,0,337,4.3,7.8,1003.8,344,350,11.8,12/04/2021 2:00 PM,63rdStreetWeatherStation202112041400
63rd Street Weather Station,2021-12-04T00:00:00Z,03:00:00 PM,6.0,-0.2,22,0.0,0.00,107.4,0,316,2.7,4.6,1004.0,55,350,11.8,12/04/2021 3:00 PM,63rdStreetWeatherStation202112041500
63rd Street Weather Station,2021-12-04T00:00:00Z,04:00:00 PM,5.4,0.2,31,0.0,0.00,107.4,0,11,2.6,4.4,1004.2,15,351,11.9,12/04/2021 4:00 PM,63rdStreetWeatherStation202112041600
63rd Street Weather Station,2021-12-04T00:00:00Z,05:00:00 PM,5.2,-0.6,24,0.0,0.00,107.4,0,13,2.2,3.4,1003.9,3,351,11.8,12/04/2021 5:00 PM,63rdStreetWeatherStation202112041700
63rd Street Weather Station,2021-12-04T00:00:00Z,06:00:00 PM,5.0,-0.8,23,0.0,0.00,107.4,0,291,1.6,2.9,1004.0,3,351,11.8,12/04/2021 6:00 PM,63rdStreetWeatherStation202112041800
63rd Street Weather Station,2021-12-04T00:00:00Z,07:00:00 PM,5.0,-0.8,23,0.0,0.00,107.4,0,294,2.1,3.5,1004.1,3,350,11.9,12/04/2021 7:00 PM,63rdStreetWeatherStation202112041900
63rd Street Weather Station,2021-12-04T00:00:00Z,08:00:00 PM,4.8,-0.7,26,0.0,0.00,107.4,0,277,0.7,1.3,1003.8,3,350,11.8,12/04/2021 8:00 PM,63rdStreetWeatherStation202112042000
63rd Street Weather Station,2021-12-04T00:00:00Z,09:00:00 PM,4.6,-0.6,28,0.0,0.00,107.4,0,293,0.7,1.1,1003.6,4,351,11.7,12/04/2021 9:00 PM,63rdStreetWeatherStation202112042100
63rd Street Weather Station,2022-07-23T00:00:00Z,10:00:00 AM,22.6,20.7,85,0.0,0.00,332.7,0,189,4.3,6.9,993.5,98,351,11.9,07/23/2022 10:00 AM,63rdStreetWeatherStation202207231000
63rd Street Weather Station,2021-12-04T00:00:00Z,10:00:00 PM,4.8,-0.3,31,0.0,0.00,107.4,0,37,0.6,1.6,1003.5,3,350,11.8,12/04/2021 10:00 PM,63rdStreetWeatherStation202112042200
63rd Street Weather Station,2021-12-04T00:00:00Z,11:00:00 PM,4.4,0.0,38,0.0,0.00,107.4,0,26,3.4,5.4,1003.2,3,350,11.8,12/04/2021 11:00 PM,63rdStreetWeatherStation202112042300
63rd Street Weather Station,2021-12-05T00:00:00Z,12:00:00 AM,4.3,0.5,46,0.0,0.00,107.4,0,48,2.3,3.4,1002.4,4,351,11.8,12/05/2021 12:00 AM,63rdStreetWeatherStation202112052400
63rd Street Weather Station,2021-12-05T00:00:00Z,01:00:00 AM,4.5,0.9,50,0.0,0.00,107.4,0,75,3.9,4.4,1001.2,3,351,11.8,12/05/2021 1:00 AM,63rdStreetWeatherStation202112050100
63rd Street Weather Station,2021-12-05T00:00:00Z,02:00:00 AM,5.0,1.6,54,0.0,0.00,107.4,0,105,5.7,7.2,1000.6,3,350,11.8,12/05/2021 2:00 AM,63rdStreetWeatherStation202112050200
63rd Street Weather Station,2021-12-05T00:00:00Z,03:00:00 AM,5.2,2.2,59,0.0,0.00,107.4,0,132,6.2,7.7,1000.0,3,350,11.9,12/05/2021 3:00 AM,63rdStreetWeatherStation202112050300
63rd Street Weather Station,2021-12-05T00:00:00Z,04:00:00 AM,4.5,1.5,57,0.0,0.00,107.4,0,147,4.0,7.0,999.9,3,350,11.8,12/05/2021 4:00 AM,63rdStreetWeatherStation202112050400
63rd Street Weather Station,2021-12-05T00:00:00Z,05:00:00 AM,4.3,1.0,54,0.0,0.00,107.4,0,137,7.1,8.7,999.0,4,351,11.8,12/05/2021 5:00 AM,63rdStreetWeatherStation202112050500
63rd Street Weather Station,2021-12-05T00:00:00Z,06:00:00 AM,4.3,1.1,56,0.0,0.00,107.4,0,136,8.1,11.7,997.2,4,351,11.9,12/05/2021 6:00 AM,63rdStreetWeatherStation202112050600
63rd Street Weather Station,2021-12-05T00:00:00Z,07:00:00 AM,4.3,1.1,54,0.0,0.00,107.4,0,139,6.8,10.4,995.6,4,351,11.8,12/05/2021 7:00 AM,63rdStreetWeatherStation202112050700
63rd Street Weather Station,2021-12-05T00:00:00Z,08:00:00 AM,3.9,0.4,49,0.0,0.00,107.4,0,154,5.8,9.4,994.4,16,351,11.9,12/05/2021 8:00 AM,63rdStreetWeatherStation202112050800
63rd Street Weather Station,2021-12-05T00:00:00Z,09:00:00 AM,3.8,-0.2,43,0.0,0.30,0.3,60,162,6.1,10.2,993.3,13,350,11.9,12/05/2021 9:00 AM,63rdStreetWeatherStation202112050900
63rd Street Weather Station,2022-02-03T00:00:00Z,04:00:00 PM,-3.4,-4.9,69,0.0,0.00,0.7,0,39,12.3,16.0,1005.4,44,351,11.8,02/03/2022 4:00 PM,63rdStreetWeatherStation202202031600
63rd Street Weather Station,2022-02-03T00:00:00Z,05:00:00 PM,-3.3,-4.8,70,0.0,0.00,0.7,0,47,8.9,13.9,1005.8,10,350,11.9,02/03/2022 5:00 PM,63rdStreetWeatherStation202202031700
63rd Street Weather Station,2022-02-03T00:00:00Z,06:00:00 PM,-3.2,-4.7,69,0.0,0.00,0.7,0,50,7.6,9.7,1006.3,5,351,11.9,02/03/2022 6:00 PM,63rdStreetWeatherStation202202031800
63rd Street Weather Station,2022-02-03T00:00:00Z,07:00:00 PM,-3.2,-4.7,70,0.0,0.00,0.7,0,58,9.0,11.9,1006.2,5,351,11.9,02/03/2022 7:00 PM,63rdStreetWeatherStation202202031900
63rd Street Weather Station,2022-02-03T00:00:00Z,08:00:00 PM,-3.3,-5.0,64,0.0,0.00,0.7,0,62,7.7,11.5,1006.0,5,350,11.8,02/03/2022 8:00 PM,63rdStreetWeatherStation202202032000
63rd Street Weather Station,2022-02-03T00:00:00Z,09:00:00 PM,-3.4,-5.2,63,0.0,0.00,0.7,0,57,6.1,9.2,1006.1,5,350,11.7,02/03/2022 9:00 PM,63rdStreetWeatherStation202202032100
63rd Street Weather Station,2022-02-03T00:00:00Z,10:00:00 PM,-3.5,-5.1,67,0.0,0.00,0.7,0,53,6.7,10.9,1006.4,5,350,11.8,02/03/2022 10:00 PM,63rdStreetWeatherStation202202032200
63rd Street Weather Station,2022-02-03T00:00:00Z,11:00:00 PM,-3.8,-5.2,69,0.0,0.00,0.7,0,67,6.9,9.2,1005.6,5,350,11.8,02/03/2022 11:00 PM,63rdStreetWeatherStation202202032300
63rd Street Weather Station,2022-02-04T00:00:00Z,12:00:00 AM,-3.9,-5.4,68,0.0,0.00,0.7,0,46,6.9,8.7,1005.3,5,350,11.9,02/04/2022 12:00 AM,63rdStreetWeatherStation202202042400
63rd Street Weather Station,2022-02-04T00:00:00Z,01:00:00 AM,-4.0,-5.4,70,0.0,0.00,0.7,0,59,4.6,6.8,1005.2,5,350,11.9,02/04/2022 1:00 AM,63rdStreetWeatherStation202202040100
63rd Street Weather Station,2022-02-04T00:00:00Z,02:00:00 AM,-4.1,-5.5,71,0.0,0.00,0.7,0,38,7.2,9.2,1005.0,5,350,11.7,02/04/2022 2:00 AM,63rdStreetWeatherStation202202040200
63rd Street Weather Station,2022-02-04T00:00:00Z,03:00:00 AM,-4.2,-5.6,69,0.0,0.00,0.7,0,34,5.8,7.8,1004.9,5,350,11.9,02/04/2022 3:00 AM,63rdStreetWeatherStation202202040300
63rd Street Weather Station,2021-12-05T00:00:00Z,10:00:00 AM,2.7,0.5,65,0.6,4.00,4.0,60,167,4.5,7.6,991.8,23,350,11.7,12/05/2021 10:00 AM,63rdStreetWeatherStation202112051000
63rd Street Weather Station,2021-12-05T00:00:00Z,12:00:00 PM,2.3,1.2,82,0.0,0.60,4.9,0,170,5.6,7.5,987.1,30,350,11.8,12/05/2021 12:00 PM,63rdStreetWeatherStation202112051200
63rd Street Weather Station,2021-12-05T00:00:00Z,01:00:00 PM,2.3,1.7,92,0.0,1.20,6.1,70,178,3.1,4.5,985.4,40,350,11.8,12/05/2021 1:00 PM,63rdStreetWeatherStation202112051300
63rd Street Weather Station,2021-12-05T00:00:00Z,02:00:00 PM,2.7,2.4,95,0.0,0.10,6.2,0,171,4.4,7.3,983.7,25,350,11.9,12/05/2021 2:00 PM,63rdStreetWeatherStation202112051400
63rd Street Weather Station,2021-12-05T00:00:00Z,03:00:00 PM,3.3,3.0,96,0.0,1.10,7.3,60,193,2.8,5.1,982.6,15,350,11.8,12/05/2021 3:00 PM,63rdStreetWeatherStation202112051500
63rd Street Weather Station,2021-12-05T00:00:00Z,04:00:00 PM,4.2,3.9,96,0.0,0.80,8.1,0,197,2.4,4.2,982.0,5,351,11.9,12/05/2021 4:00 PM,63rdStreetWeatherStation202112051600
63rd Street Weather Station,2021-12-05T00:00:00Z,07:00:00 PM,5.4,5.3,99,0.0,0.00,8.4,0,263,2.1,3.1,981.4,3,351,11.8,12/05/2021 7:00 PM,63rdStreetWeatherStation202112051900
63rd Street Weather Station,2021-12-05T00:00:00Z,08:00:00 PM,6.5,6.4,98,0.0,0.00,8.4,0,269,3.4,5.5,981.5,3,350,11.8,12/05/2021 8:00 PM,63rdStreetWeatherStation202112052000
63rd Street Weather Station,2021-12-05T00:00:00Z,09:00:00 PM,6.7,6.2,94,0.0,0.00,8.4,0,286,4.4,9.3,982.4,3,350,11.8,12/05/2021 9:00 PM,63rdStreetWeatherStation202112052100
63rd Street Weather Station,2021-12-05T00:00:00Z,10:00:00 PM,5.8,5.0,89,0.0,0.00,8.4,0,288,3.9,6.7,983.0,3,351,11.8,12/05/2021 10:00 PM,63rdStreetWeatherStation202112052200
63rd Street Weather Station,2021-12-05T00:00:00Z,11:00:00 PM,5.3,4.4,87,0.0,0.00,8.4,0,276,2.8,3.9,982.9,3,351,11.8,12/05/2021 11:00 PM,63rdStreetWeatherStation202112052300
63rd Street Weather Station,2021-12-06T00:00:00Z,12:00:00 AM,4.5,3.5,85,0.0,0.00,8.4,0,290,2.7,4.6,982.3,4,351,11.8,12/06/2021 12:00 AM,63rdStreetWeatherStation202112062400
63rd Street Weather Station,2021-12-05T00:00:00Z,11:00:00 AM,2.3,0.5,72,0.0,0.20,4.2,0,161,4.3,8.0,990.0,17,350,11.8,12/05/2021 11:00 AM,63rdStreetWeatherStation202112051100
63rd Street Weather Station,2021-12-05T00:00:00Z,05:00:00 PM,4.4,4.3,98,0.0,0.20,8.3,0,231,2.1,3.9,981.4,4,350,11.9,12/05/2021 5:00 PM,63rdStreetWeatherStation202112051700
63rd Street Weather Station,2022-05-02T00:00:00Z,06:00:00 PM,9.4,8.0,83,0.0,0.00,90.8,0,93,2.2,3.1,995.8,141,351,11.9,05/02/2022 6:00 PM,63rdStreetWeatherStation202205021800
63rd Street Weather Station,2022-05-02T00:00:00Z,07:00:00 PM,8.8,7.5,84,0.0,0.00,90.8,0,99,2.9,4.2,995.5,41,351,11.9,05/02/2022 7:00 PM,63rdStreetWeatherStation202205021900
63rd Street Weather Station,2022-05-02T00:00:00Z,08:00:00 PM,8.5,7.3,84,0.0,0.00,90.8,0,94,3.3,5.1,995.1,3,351,11.8,05/02/2022 8:00 PM,63rdStreetWeatherStation202205022000
63rd Street Weather Station,2022-05-02T00:00:00Z,09:00:00 PM,8.3,7.2,86,0.0,0.00,90.8,0,96,3.4,5.8,994.4,2,351,11.9,05/02/2022 9:00 PM,63rdStreetWeatherStation202205022100
63rd Street Weather Station,2022-05-02T00:00:00Z,10:00:00 PM,8.5,7.2,85,0.0,0.00,90.8,0,107,6.3,7.9,994.4,3,351,11.8,05/02/2022 10:00 PM,63rdStreetWeatherStation202205022200
63rd Street Weather Station,2022-05-02T00:00:00Z,11:00:00 PM,8.6,7.5,86,0.6,0.30,91.2,60,141,3.3,6.3,994.7,3,350,11.9,05/02/2022 11:00 PM,63rdStreetWeatherStation202205022300
63rd Street Weather Station,2022-05-03T00:00:00Z,12:00:00 AM,9.4,7.9,82,0.0,0.00,91.2,0,121,4.3,5.1,994.0,3,351,11.9,05/03/2022 12:00 AM,63rdStreetWeatherStation202205032400
63rd Street Weather Station,2022-05-03T00:00:00Z,01:00:00 AM,9.4,8.1,84,0.0,0.00,91.2,0,120,2.4,3.0,993.6,3,351,11.8,05/03/2022 1:00 AM,63rdStreetWeatherStation202205030100
63rd Street Weather Station,2022-05-03T00:00:00Z,02:00:00 AM,8.9,7.7,85,0.0,0.00,91.2,0,81,3.8,4.3,992.4,2,351,11.9,05/03/2022 2:00 AM,63rdStreetWeatherStation202205030200
63rd Street Weather Station,2021-12-05T00:00:00Z,06:00:00 PM,5.0,4.9,99,0.0,0.10,8.4,0,259,1.5,2.6,981.4,4,351,11.8,12/05/2021 6:00 PM,63rdStreetWeatherStation202112051800
63rd Street Weather Station,2021-12-06T00:00:00Z,01:00:00 AM,4.0,3.0,85,0.0,0.00,8.4,0,281,3.3,4.9,982.5,4,350,11.9,12/06/2021 1:00 AM,63rdStreetWeatherStation202112060100
63rd Street Weather Station,2021-12-06T00:00:00Z,02:00:00 AM,3.9,2.5,80,0.0,0.00,8.4,0,280,6.9,9.8,983.9,4,350,11.9,12/06/2021 2:00 AM,63rdStreetWeatherStation202112060200
63rd Street Weather Station,2021-12-06T00:00:00Z,03:00:00 AM,2.8,1.0,73,0.0,0.00,8.4,0,277,6.7,12.1,984.7,4,350,11.8,12/06/2021 3:00 AM,63rdStreetWeatherStation202112060300
63rd Street Weather Station,2021-12-06T00:00:00Z,04:00:00 AM,1.9,-0.2,67,0.0,0.00,8.4,0,286,6.0,10.0,985.3,4,350,11.8,12/06/2021 4:00 AM,63rdStreetWeatherStation202112060400
63rd Street Weather Station,2021-12-06T00:00:00Z,05:00:00 AM,1.1,-1.1,63,0.0,0.00,8.4,0,287,7.1,13.8,986.0,4,350,11.8,12/06/2021 5:00 AM,63rdStreetWeatherStation202112060500
63rd Street Weather Station,2021-12-06T00:00:00Z,06:00:00 AM,0.9,-1.5,60,0.0,0.00,8.4,0,288,5.0,9.0,986.9,4,350,11.8,12/06/2021 6:00 AM,63rdStreetWeatherStation202112060600
63rd Street Weather Station,2021-12-06T00:00:00Z,07:00:00 AM,0.9,-1.5,61,0.0,0.00,8.4,0,282,7.5,12.3,987.4,6,350,11.9,12/06/2021 7:00 AM,63rdStreetWeatherStation202112060700
63rd Street Weather Station,2021-12-06T00:00:00Z,08:00:00 AM,0.8,-1.5,61,0.0,0.00,8.4,0,283,9.7,16.3,988.3,34,350,11.8,12/06/2021 8:00 AM,63rdStreetWeatherStation202112060800
63rd Street Weather Station,2021-12-06T00:00:00Z,09:00:00 AM,0.8,-1.7,59,0.0,0.00,8.4,0,285,6.5,11.2,989.9,56,350,11.8,12/06/2021 9:00 AM,63rdStreetWeatherStation202112060900
63rd Street Weather Station,2021-12-06T00:00:00Z,10:00:00 AM,0.6,-1.9,59,0.0,0.00,8.4,0,295,6.4,12.5,990.9,133,350,11.8,12/06/2021 10:00 AM,63rdStreetWeatherStation202112061000
63rd Street Weather Station,2021-12-06T00:00:00Z,11:00:00 AM,0.1,-2.4,56,0.0,0.00,8.4,0,281,10.0,16.4,991.3,551,350,11.9,12/06/2021 11:00 AM,63rdStreetWeatherStation202112061100
63rd Street Weather Station,2022-02-04T00:00:00Z,04:00:00 AM,-4.4,-5.9,68,0.0,0.00,0.7,0,30,3.5,4.6,1005.1,5,350,11.9,02/04/2022 4:00 AM,63rdStreetWeatherStation202202040400
63rd Street Weather Station,2022-02-04T00:00:00Z,05:00:00 AM,-6.4,-7.4,76,0.0,0.00,0.7,0,327,2.7,5.1,1005.6,5,350,11.8,02/04/2022 5:00 AM,63rdStreetWeatherStation202202040500
63rd Street Weather Station,2022-02-04T00:00:00Z,06:00:00 AM,-6.9,-7.8,77,0.0,0.00,0.7,0,305,1.7,2.8,1006.0,5,350,11.8,02/04/2022 6:00 AM,63rdStreetWeatherStation202202040600
63rd Street Weather Station,2022-02-04T00:00:00Z,07:00:00 AM,-7.6,-8.5,78,0.0,0.00,0.7,0,294,1.5,2.8,1006.1,8,350,11.9,02/04/2022 7:00 AM,63rdStreetWeatherStation202202040700
63rd Street Weather Station,2022-02-04T00:00:00Z,08:00:00 AM,-7.4,-8.3,76,0.0,0.00,0.7,0,299,2.2,3.3,1006.1,60,350,11.7,02/04/2022 8:00 AM,63rdStreetWeatherStation202202040800
63rd Street Weather Station,2022-02-04T00:00:00Z,09:00:00 AM,-6.7,-7.7,73,0.0,0.00,0.7,0,302,2.3,3.9,1005.6,188,350,11.8,02/04/2022 9:00 AM,63rdStreetWeatherStation202202040900
63rd Street Weather Station,2022-02-04T00:00:00Z,10:00:00 AM,-5.1,-6.6,67,0.0,0.00,0.7,0,249,1.7,2.2,1005.3,354,351,11.9,02/04/2022 10:00 AM,63rdStreetWeatherStation202202041000
63rd Street Weather Station,2022-02-04T00:00:00Z,11:00:00 AM,-4.3,-6.2,59,0.0,0.00,0.7,0,290,2.6,3.7,1004.8,506,351,11.8,02/04/2022 11:00 AM,63rdStreetWeatherStation202202041100
63rd Street Weather Station,2022-02-04T00:00:00Z,12:00:00 PM,-3.6,-5.8,54,0.0,0.00,0.7,0,286,2.8,4.5,1003.9,639,350,11.8,02/04/2022 12:00 PM,63rdStreetWeatherStation202202041200
63rd Street Weather Station,2022-02-04T00:00:00Z,01:00:00 PM,-3.7,-6.0,53,0.0,0.00,0.7,0,277,3.1,5.4,1002.7,306,350,11.8,02/04/2022 1:00 PM,63rdStreetWeatherStation202202041300
63rd Street Weather Station,2022-02-04T00:00:00Z,02:00:00 PM,-3.5,-5.7,54,0.0,0.00,0.7,0,263,3.1,6.2,1002.1,287,350,11.8,02/04/2022 2:00 PM,63rdStreetWeatherStation202202041400
63rd Street Weather Station,2022-02-04T00:00:00Z,03:00:00 PM,-3.8,-6.6,42,0.0,0.00,0.7,0,245,3.9,6.6,1002.2,153,349,11.8,02/04/2022 3:00 PM,63rdStreetWeatherStation202202041500
63rd Street Weather Station,2021-12-06T00:00:00Z,12:00:00 PM,1.2,-1.7,53,0.0,0.00,8.4,0,285,7.0,13.2,991.7,404,350,11.9,12/06/2021 12:00 PM,63rdStreetWeatherStation202112061200
63rd Street Weather Station,2021-12-06T00:00:00Z,01:00:00 PM,2.3,-1.1,48,0.0,0.00,8.4,0,279,7.9,14.2,992.2,361,350,11.8,12/06/2021 1:00 PM,63rdStreetWeatherStation202112061300
63rd Street Weather Station,2021-12-06T00:00:00Z,02:00:00 PM,0.8,-2.0,54,0.0,0.00,8.4,0,273,8.2,18.1,993.0,273,349,11.8,12/06/2021 2:00 PM,63rdStreetWeatherStation202112061400
63rd Street Weather Station,2021-12-06T00:00:00Z,03:00:00 PM,-0.8,-3.5,52,0.0,0.00,8.4,0,287,8.8,16.2,994.8,166,349,11.8,12/06/2021 3:00 PM,63rdStreetWeatherStation202112061500
63rd Street Weather Station,2021-12-06T00:00:00Z,04:00:00 PM,-1.9,-4.7,47,0.0,0.00,8.4,0,287,5.0,9.1,996.5,31,350,11.9,12/06/2021 4:00 PM,63rdStreetWeatherStation202112061600
63rd Street Weather Station,2021-12-06T00:00:00Z,05:00:00 PM,-2.7,-5.9,38,0.0,0.00,8.4,0,299,6.4,10.0,997.9,4,350,11.9,12/06/2021 5:00 PM,63rdStreetWeatherStation202112061700
63rd Street Weather Station,2021-12-06T00:00:00Z,06:00:00 PM,-3.3,-6.3,39,0.0,0.00,8.4,0,292,5.5,15.2,998.4,5,349,11.9,12/06/2021 6:00 PM,63rdStreetWeatherStation202112061800
63rd Street Weather Station,2021-12-06T00:00:00Z,07:00:00 PM,-4.4,-7.1,41,0.0,0.00,8.4,0,284,7.3,13.0,999.4,5,350,11.8,12/06/2021 7:00 PM,63rdStreetWeatherStation202112061900
63rd Street Weather Station,2021-12-06T00:00:00Z,08:00:00 PM,-5.8,-8.4,39,0.0,0.00,8.4,0,291,5.6,9.1,1000.6,5,350,11.8,12/06/2021 8:00 PM,63rdStreetWeatherStation202112062000
63rd Street Weather Station,2021-12-06T00:00:00Z,09:00:00 PM,-7.0,-9.3,42,0.0,0.00,8.4,0,289,5.2,9.9,1000.8,5,349,11.8,12/06/2021 9:00 PM,63rdStreetWeatherStation202112062100
63rd Street Weather Station,2021-12-06T00:00:00Z,10:00:00 PM,-7.5,-9.7,44,0.0,0.00,8.4,0,312,4.4,7.5,1001.5,5,350,11.8,12/06/2021 10:00 PM,63rdStreetWeatherStation202112062200
63rd Street Weather Station,2021-12-06T00:00:00Z,11:00:00 PM,-7.8,-9.9,46,0.0,0.00,8.4,0,294,3.1,5.6,1002.3,5,350,11.7,12/06/2021 11:00 PM,63rdStreetWeatherStation202112062300
63rd Street Weather Station,2022-07-23T00:00:00Z,11:00:00 AM,22.0,20.7,89,0.0,2.40,335.1,0,254,4.7,8.2,994.1,109,350,11.9,07/23/2022 11:00 AM,63rdStreetWeatherStation202207231100
63rd Street Weather Station,2022-07-23T00:00:00Z,12:00:00 PM,24.2,21.2,76,0.0,0.00,335.1,60,226,5.0,9.3,994.3,200,351,11.9,07/23/2022 12:00 PM,63rdStreetWeatherStation202207231200
63rd Street Weather Station,2022-07-23T00:00:00Z,01:00:00 PM,22.6,21.6,91,0.0,4.00,339.1,0,222,3.7,7.2,992.1,936,351,11.8,07/23/2022 1:00 PM,63rdStreetWeatherStation202207231300
63rd Street Weather Station,2022-07-23T00:00:00Z,02:00:00 PM,24.6,21.9,79,0.0,0.00,339.1,0,243,4.4,6.3,992.4,720,351,11.7,07/23/2022 2:00 PM,63rdStreetWeatherStation202207231400
63rd Street Weather Station,2022-07-23T00:00:00Z,03:00:00 PM,27.6,23.4,70,0.0,0.00,339.1,0,231,4.7,7.7,992.0,672,351,11.8,07/23/2022 3:00 PM,63rdStreetWeatherStation202207231500
63rd Street Weather Station,2022-07-23T00:00:00Z,04:00:00 PM,29.5,24.1,64,0.0,0.00,339.1,0,253,5.9,10.1,992.3,586,351,11.9,07/23/2022 4:00 PM,63rdStreetWeatherStation202207231600
63rd Street Weather Station,2022-07-23T00:00:00Z,05:00:00 PM,29.9,23.4,58,0.0,0.00,339.1,0,246,3.6,13.8,992.1,479,351,11.9,07/23/2022 5:00 PM,63rdStreetWeatherStation202207231700
63rd Street Weather Station,2022-07-23T00:00:00Z,06:00:00 PM,27.8,22.3,62,0.0,0.00,339.1,0,236,3.5,7.2,991.2,132,351,11.9,07/23/2022 6:00 PM,63rdStreetWeatherStation202207231800
63rd Street Weather Station,2022-07-23T00:00:00Z,07:00:00 PM,27.9,22.0,60,0.0,0.00,339.1,0,243,5.4,9.4,990.4,70,351,11.8,07/23/2022 7:00 PM,63rdStreetWeatherStation202207231900
63rd Street Weather Station,2022-07-23T00:00:00Z,08:00:00 PM,27.8,22.7,64,0.0,0.00,339.1,0,244,4.8,7.8,990.2,12,351,11.9,07/23/2022 8:00 PM,63rdStreetWeatherStation202207232000
63rd Street Weather Station,2022-07-23T00:00:00Z,09:00:00 PM,27.2,23.2,71,0.0,0.00,339.1,0,242,3.2,5.0,991.2,0,351,11.9,07/23/2022 9:00 PM,63rdStreetWeatherStation202207232100
63rd Street Weather Station,2021-12-07T00:00:00Z,12:00:00 AM,-8.3,-10.3,45,0.0,0.00,8.4,0,324,3.2,5.3,1002.0,5,350,11.8,12/07/2021 12:00 AM,63rdStreetWeatherStation202112072400
63rd Street Weather Station,2021-12-07T00:00:00Z,01:00:00 AM,-8.6,-10.6,46,0.0,0.00,8.4,0,316,3.2,5.5,1003.1,5,350,11.8,12/07/2021 1:00 AM,63rdStreetWeatherStation202112070100
63rd Street Weather Station,2021-12-07T00:00:00Z,02:00:00 AM,-9.0,-10.9,48,0.0,0.00,8.4,0,303,2.8,4.5,1003.0,5,350,11.8,12/07/2021 2:00 AM,63rdStreetWeatherStation202112070200
63rd Street Weather Station,2021-12-07T00:00:00Z,03:00:00 AM,-9.5,-11.2,51,0.0,0.00,8.4,0,318,1.2,2.1,1003.1,6,350,11.8,12/07/2021 3:00 AM,63rdStreetWeatherStation202112070300
